Message Type,Received UTC,MMSI,Ship Name,Latitude,Longitude,Speed Over Ground (knots),Course Over Ground,True Heading,Timestamp (sec),Is Valid,Call Sign,Destination,Ship Type,Dimensions
PositionReport,15:04:26,241802000,AERO 1 HIGHSPEED,37.74428,23.4259,5.4,237.5,51.0,23.0,True,,,,
PositionReport,15:04:26,255806149,PGC STRIDENT FORCE,38.02712,23.59592,0.4,246.0,193.0,24.0,True,,,,
PositionReport,15:04:26,247549600,VB ETNA,38.21715,15.24718,0.0,294.7,121.0,23.0,True,,,,
PositionReport,15:04:26,319285600,SIRENA,43.69629,7.31983,0.0,247.3,194.0,22.0,True,,,,
PositionReport,15:04:26,511101962,HD LILY,36.92869,15.36383,10.8,21.2,24.0,24.0,True,,,,
PositionReport,15:04:26,271042480,GONUL,36.99821,27.40603,10.9,35.2,511.0,24.0,True,,,,
PositionReport,15:04:26,563003300,CSK VANGUARD,37.19533,3.1614,11.9,79.0,79.0,60.0,True,,,,
PositionReport,15:04:26,351240000,PAIWAN WISDOM,37.35551,7.7878,0.9,252.0,155.0,60.0,True,,,,
PositionReport,15:04:26,319331700,MISS LEEN,43.56242,7.1134,0.0,214.0,33.0,23.0,True,,,,
PositionReport,15:04:26,636020131,DELTA TOLMI,36.6565,-0.5338,12.9,241.0,240.0,60.0,True,,,,
BaseStationReport,15:04:26,2070818,,42.11371,27.84735,,,,,True,,,,
PositionReport,15:04:26,636022399,CLIO,31.49911,32.22301,8.0,162.3,163.0,24.0,True,,,,
PositionReport,15:04:26,228357700,LE SOLITAIRE 2,44.62099,-1.30824,8.9,348.9,350.0,51.0,True,,,,
PositionReport,15:04:26,224019360,ESTRELLA FUGAZ,38.81396,0.18695,9.0,127.6,146.0,25.0,True,,,,
PositionReport,15:04:26,613167701,SANDHYA,40.74561,28.63986,0.8,255.0,346.0,25.0,True,,,,
StandardClassBPositionReport,15:04:26,227469970,LENDEN,43.00618,6.20849,0.0,360.0,239.0,25.0,True,,,,
DataLinkManagementMessage,15:04:26,2470037,ANTENNAMMARE,38.15917,15.46472,,,,,True,,,,
AidsToNavigationReport,15:04:26,992381350,,43.03064,16.81636,,,,12.0,True,,,5.0,"{'A': 2, 'B': 0, 'C': 2, 'D': 0}"
StandardClassBPositionReport,15:04:26,232054034,,45.53557,13.65251,0.2,0.0,0.0,60.0,True,,,,
PositionReport,15:04:26,247454600,HULK,45.63548,13.76833,0.0,259.1,356.0,25.0,True,,,,
StandardClassBPositionReport,15:04:26,271052562,EYLUL M 1,40.97974,28.89655,0.0,58.7,58.0,24.0,True,,,,
StaticDataReport,15:04:26,235095341,SULTANA,43.5854,7.12545,,,,,True,,,,
StaticDataReport,15:04:26,2241128,COLLSEROLA,41.41745,2.11419,,,,,True,,,,
ShipStaticData,15:04:26,352001404,LIFE SUPPORT,40.47875,17.1997,,,,,True,HOA7461,ITTAR,51.0,"{'A': 17, 'B': 35, 'C': 12, 'D': 0}"
PositionReport,15:04:27,247363100,S.LUIGI,40.56165,14.24444,0.8,101.6,511.0,25.0,True,,,,
PositionReport,15:04:27,367093000,ALLIANCE ST.LOUIS,36.61488,-0.61496,14.9,80.0,81.0,60.0,True,,,,
PositionReport,15:04:27,247390300,MONTE TIBERIO,40.54351,14.1945,16.8,357.0,511.0,26.0,True,,,,
PositionReport,15:04:27,235088641,REVE D'OR,37.93091,23.68307,0.0,156.4,211.0,26.0,True,,,,
PositionReport,15:04:27,246622000,LATITUDE,43.22294,6.67118,0.1,135.4,43.0,25.0,True,,,,
PositionReport,15:04:27,245279000,DINTELBORG,38.3082,0.05561,6.9,213.0,212.0,60.0,True,,,,
PositionReport,15:04:27,271045567,BLUEBERRY,36.61686,28.14976,12.0,236.6,240.0,60.0,True,,,,
PositionReport,15:04:27,249053000,MARELLA VOYAGER,35.72463,23.88275,16.3,280.6,281.0,27.0,True,,,,
PositionReport,15:04:27,228469800,IMPERIUM,43.58566,7.12409,0.0,272.9,100.0,26.0,True,,,,
PositionReport,15:04:27,636023538,MOON STAR,41.31449,2.21257,0.0,12.1,208.0,26.0,True,,,,
ShipStaticData,15:04:27,312666000,NS HOLLAND,41.27685,19.46318,,,,,True,V3PM7,ALDRZ,70.0,"{'A': 41, 'B': 41, 'C': 6, 'D': 5}"
PositionReport,15:04:27,240620300,GEORGIA G,38.02869,23.59409,0.0,64.7,511.0,25.0,True,,,,
PositionReport,15:04:27,247149250,M/P ORLANDO,44.2413,9.26208,6.9,347.6,511.0,25.0,True,,,,
StandardClassBPositionReport,15:04:27,235104064,REINA,39.56463,2.63943,0.0,360.0,511.0,26.0,True,,,,
PositionReport,15:04:27,245279000,DINTELBORG,38.3082,0.05561,7.7,213.2,212.0,26.0,True,,,,
StaticDataReport,15:04:27,228280880,OONA,41.85347,8.59928,,,,,True,,,,
ShipStaticData,15:04:28,667001964,DENVER,31.53913,32.2662,,,,,True,9LU2767,PORT SAID,89.0,"{'A': 146, 'B': 33, 'C': 19, 'D': 13}"
PositionReport,15:04:28,630001214,GLOBAL B,34.16858,33.65935,1.9,100.1,183.0,10.0,True,,,,
PositionReport,15:04:28,511100750,MUSTAFA J,34.89352,35.83719,0.1,319.2,220.0,55.0,True,,,,
PositionReport,15:04:28,477883300,OOCL KOBE,31.22898,29.70665,0.0,44.0,290.0,26.0,True,,,,
StandardClassBPositionReport,15:04:28,232055580,ELVINA,37.03398,27.42518,0.0,360.0,511.0,26.0,True,,,,
StandardClassBPositionReport,15:04:28,227824010,AMAZONITE,43.03815,6.23027,0.9,124.8,511.0,27.0,True,,,,
StandardClassBPositionReport,15:04:28,261005268,CEST LA VIE,39.52301,-0.28263,4.7,202.8,511.0,26.0,True,,,,
StandardClassBPositionReport,15:04:28,268262702,BALOO,43.00671,6.18751,0.0,360.0,511.0,26.0,True,,,,
ShipStaticData,15:04:28,247293700,HERMANA,40.839,14.27101,,,,,True,ICOF,ITNAP,70.0,"{'A': 115, 'B': 25, 'C': 16, 'D': 4}"
PositionReport,15:04:28,241863000,KEDROS,37.91409,23.08477,1.4,75.8,51.0,25.0,True,,,,
PositionReport,15:04:28,239028000,HLIAS MIGGOS,38.02479,24.01114,0.0,89.6,511.0,27.0,True,,,,
PositionReport,15:04:28,538071877,HERMETICA,40.86008,13.34188,11.2,279.8,279.0,28.0,True,,,,
PositionReport,15:04:28,241495000,KAPETAN CHRISTOS,37.79134,23.63787,12.5,156.6,154.0,27.0,True,,,,
DataLinkManagementMessage,15:04:28,2241140,DESIERTO,40.08559,0.03115,,,,,True,,,,
DataLinkManagementMessage,15:04:28,2470075,MONTE CIRCEO,41.23036,13.06903,,,,,True,,,,
StaticDataReport,15:04:28,232040549,SPLENDIDO,36.67587,27.67295,,,,,True,,,,
StaticDataReport,15:04:28,271042517,ZEYLINE EXPRESS,40.97956,28.88918,,,,,True,,,,
PositionReport,15:04:28,224005290,SUPER BONANZA,40.35712,0.40519,0.0,360.0,511.0,26.0,True,,,,
UnknownMessage,15:04:28,428071878,,36.55181,27.84667,,,,,,,,,
PositionReport,15:04:28,241997000,AXOS,37.91403,23.08364,5.4,178.2,155.0,24.0,True,,,,
PositionReport,15:04:28,241337000,CHIOS VICTORY,37.21771,2.9797,10.7,264.6,263.0,23.0,True,,,,
PositionReport,15:04:28,224164950,CIUTAT DE BENICARLO,40.41279,0.43314,0.0,331.1,269.0,26.0,True,,,,
PositionReport,15:04:28,538011342,AGIOS NEKTARIOS I,42.23633,28.368,5.6,321.0,327.0,26.0,True,,,,
PositionReport,15:04:28,247386100,EURO 6,40.77199,14.07246,12.0,81.6,511.0,25.0,True,,,,
PositionReport,15:04:29,255916593,SIDER ABIDJAN,44.38925,8.91832,0.0,278.1,198.0,7.0,True,,,,
StaticDataReport,15:04:29,224007140,STARFISH DOS,36.56603,-4.56686,,,,,True,,,,
PositionReport,15:04:29,247145250,GIUSEPPE GAIA,36.49902,27.7311,9.5,95.9,511.0,27.0,True,,,,
DataLinkManagementMessage,15:04:29,2241118,AVILES,43.49159,-5.9419,,,,,True,,,,
PositionReport,15:04:29,224152140,ANSIA,43.55698,-5.69773,0.0,360.0,511.0,27.0,True,,,,
AidsToNavigationReport,15:04:29,992783030,,45.5656,13.74695,,,,61.0,True,,,7.0,"{'A': 0, 'B': 1, 'C': 0, 'D': 1}"
StandardClassBPositionReport,15:04:29,228082120,CALABRUN,43.54492,3.97218,0.0,0.0,511.0,26.0,True,,,,
StandardClassBPositionReport,15:04:29,319103600,SPECTRUM V,44.4093,8.92366,0.0,360.0,511.0,28.0,True,,,,
StandardClassBPositionReport,15:04:29,224140160,EDUMAN,41.37779,2.18202,0.0,360.0,511.0,27.0,True,,,,
StandardClassBPositionReport,15:04:29,229000464,L'INSTANT IV,43.69495,7.28509,0.0,145.7,241.0,26.0,True,,,,
StandardClassBPositionReport,15:04:29,261005918,PELEON,37.74789,-0.74239,3.5,324.0,324.0,60.0,True,,,,
StandardClassBPositionReport,15:04:29,227931390,POLARIS,43.01247,6.17131,2.2,234.5,511.0,27.0,True,,,,
StandardClassBPositionReport,15:04:29,319243200,CINCHONA,39.45921,-0.31545,0.0,360.0,511.0,27.0,True,,,,
PositionReport,15:04:29,356167000,MSC ELEONORA III,45.63021,13.76509,0.0,345.5,248.0,27.0,True,,,,
ShipStaticData,15:04:29,319007400,WOW,43.78907,7.60066,,,,,True,ZCYE7,VENTIMIGLIA,37.0,"{'A': 40, 'B': 0, 'C': 7, 'D': 0}"
StaticDataReport,15:04:29,247228670,SENZADIMORA,41.71218,9.4057,,,,,True,,,,
PositionReport,15:04:29,247375100,ELMA C,45.63531,13.77547,0.0,0.1,214.0,26.0,True,,,,
PositionReport,15:04:29,636023582,YM WISDOM,31.46231,31.75715,0.0,261.0,316.0,26.0,True,,,,
PositionReport,15:04:29,225987264,AVENTURERO,38.34165,-0.48522,0.0,360.0,511.0,28.0,True,,,,
PositionReport,15:04:29,319289900,CONFESSA,43.5824,7.13439,0.0,133.7,35.0,27.0,True,,,,
PositionReport,15:04:29,247194300,PORTO DI LIVORNO,43.5561,10.29625,0.0,303.0,511.0,28.0,True,,,,
PositionReport,15:04:29,440112000,HMM PROMISE,44.19191,8.88781,1.6,95.8,99.0,23.0,True,,,,
PositionReport,15:04:29,563034100,TORM SOVEREIGN,43.3971,4.99627,0.0,227.3,319.0,25.0,True,,,,
PositionReport,15:04:29,224083560,DOBRA,43.56291,-5.70093,0.0,192.9,6.0,27.0,True,,,,
PositionReport,15:04:29,247003800,SIMONE MARTINI,38.01337,12.50762,0.0,30.1,204.0,27.0,True,,,,
PositionReport,15:04:29,355861000,OGUZ SOFUOGLU,41.22807,2.24332,9.2,49.0,52.0,26.0,True,,,,
PositionReport,15:04:29,319077300,I DYNASTY,43.54434,7.10739,0.0,260.6,303.0,26.0,True,,,,
PositionReport,15:04:29,227009610,LA GIRONDE,45.57898,-1.05748,11.5,3.1,20.0,28.0,True,,,,
PositionReport,15:04:29,226017140,ALCOR,43.39681,4.98995,0.0,360.0,511.0,26.0,True,,,,
StaticDataReport,15:04:30,244700329,NEXT,38.84502,0.11256,,,,,True,,,,
StandardClassBPositionReport,15:04:30,207835580,SV.NIKOLA,42.84694,28.21894,2.6,11.1,511.0,28.0,True,,,,
StandardClassBPositionReport,15:04:30,249404000,LUCKY YOU,40.61368,14.11119,7.0,116.7,511.0,28.0,True,,,,
SingleSlotBinaryMessage,15:04:30,232032450,MARSS,43.68947,7.33623,,,,,True,,,,
ShipStaticData,15:04:30,319288200,SEXY ME,37.93107,23.68361,,,,,True,ZGSN,ATHENS,37.0,"{'A': 18, 'B': 10, 'C': 3, 'D': 3}"
PositionReport,15:04:30,215424000,ONUR G A,33.37044,33.28237,13.0,44.2,44.0,28.0,True,,,,
StaticDataReport,15:04:30,237033800,ZEUS D,36.48081,28.14857,,,,,True,,,,
PositionReport,15:04:30,538006206,CENTURIUS,37.44891,10.82389,10.9,103.1,103.0,22.0,True,,,,
DataLinkManagementMessage,15:04:30,2241118,AVILES,43.49159,-5.9419,,,,,True,,,,
DataLinkManagementMessage,15:04:30,2241048,VALENCIA,39.43412,-0.30318,,,,,True,,,,
PositionReport,15:04:30,215286000,ARCHELON,39.55957,2.63005,0.0,13.9,83.0,27.0,True,,,,
PositionReport,15:04:30,247436200,ORIENTE,40.47785,17.19914,0.0,142.5,346.0,27.0,True,,,,
PositionReport,15:04:30,259325000,WILSON ECO IV,37.92381,1.01106,9.1,238.0,236.0,28.0,True,,,,
PositionReport,15:04:30,241420000,HELLENIC HIGHSPEED,37.44032,24.94158,0.1,23.2,124.0,27.0,True,,,,
Interrogation,15:04:30,636024894,FEARLESS WARRIOR,37.87031,23.53606,,,,,True,,,,
Interrogation,15:04:30,636024894,FEARLESS WARRIOR,37.87031,23.53606,,,,,True,,,,
Interrogation,15:04:30,636024894,FEARLESS WARRIOR,37.87031,23.53606,,,,,True,,,,
PositionReport,15:04:30,247350300,EMMA M,37.93339,12.32514,0.0,209.5,129.0,25.0,True,,,,
BinaryAcknowledge,15:04:30,563034100,TORM SOVEREIGN,43.3971,4.99627,,,,,True,,,,
DataLinkManagementMessage,15:04:30,2470052,MONTE CAPANNE,42.77135,10.16712,,,,,True,,,,
PositionReport,15:04:31,247068200,CP 890,40.55638,14.24454,0.7,219.1,511.0,29.0,True,,,,
PositionReport,15:04:31,645588000,LE SPHINX,39.44603,-0.29111,0.0,246.9,23.0,29.0,True,,,,
PositionReport,15:04:31,538003882,DUBAI ANGEL,38.92165,9.36806,0.6,357.2,45.0,29.0,True,,,,
PositionReport,15:04:31,247170100,CAPRAIA,43.55947,10.2989,0.0,360.0,511.0,29.0,True,,,,
PositionReport,15:04:31,538011292,PASCO BERCEM,35.85246,16.0301,15.0,105.4,107.0,28.0,True,,,,
PositionReport,15:04:31,247226100,SAN COSTANZO,40.55956,14.2439,0.3,207.5,511.0,29.0,True,,,,
PositionReport,15:04:31,224027970,VELA GALLEGO DOS,37.59717,-0.97531,0.0,143.0,143.0,60.0,True,,,,
PositionReport,15:04:31,256564000,CAPUCINE,45.72419,13.64682,4.5,14.0,12.0,60.0,True,,,,
PositionReport,15:04:31,232048987,ZEE DRAAK,39.42546,-0.32675,0.1,360.0,511.0,29.0,True,,,,
PositionReport,15:04:31,370748000,HONEST 1,34.9411,33.67526,0.0,170.8,219.0,29.0,True,,,,
PositionReport,15:04:31,636025346,MSC MARIE LESLIE,39.35253,1.80079,13.7,119.1,120.0,28.0,True,,,,
PositionReport,15:04:31,538072801,U-81,43.57885,7.14332,0.0,126.7,13.0,30.0,True,,,,
ShipStaticData,15:04:31,538006772,FRONT JAGUAR,37.86659,23.54115,,,,,True,V7OK2,GRPIR,89.0,"{'A': 220, 'B': 32, 'C': 20, 'D': 24}"
StandardClassBPositionReport,15:04:31,227490960,LOU PANTAI,43.5874,7.12757,0.0,233.7,511.0,30.0,True,,,,
AidsToNavigationReport,15:04:31,992471061,,36.6862,15.13178,,,,60.0,True,,,6.0,"{'A': 1, 'B': 1, 'C': 1, 'D': 1}"
StaticDataReport,15:04:31,341663002,,42.82155,10.3051,,,,,True,,,,
StaticDataReport,15:04:31,211564080,BRIGANTINA,38.36095,21.41775,,,,,True,,,,
StaticDataReport,15:04:31,271051702,,36.99054,27.64367,,,,,True,,,,
StandardClassBPositionReport,15:04:31,268256301,DACHA,39.42345,-0.31957,0.0,360.0,511.0,29.0,True,,,,
BaseStationReport,15:04:31,2393200,,37.93949,23.63968,,,,,True,,,,
BaseStationReport,15:04:31,2241135,SAN JOSE,38.91579,1.27764,,,,,True,,,,
StandardClassBPositionReport,15:04:31,212983072,SS ATLANTIS,34.66604,33.03151,0.0,360.0,511.0,29.0,True,,,,
DataLinkManagementMessage,15:04:31,2470052,MONTE CAPANNE,42.77135,10.16712,,,,,True,,,,
ShipStaticData,15:04:31,667001716,NANA LEEN,43.09692,28.30645,,,,,True,9LU2519,ORDER,0.0,"{'A': 156, 'B': 20, 'C': 12, 'D': 14}"
StandardClassBPositionReport,15:04:32,247360880,FUJIYAMA,43.6901,7.33444,0.0,360.0,511.0,30.0,True,,,,
PositionReport,15:04:32,235001720,HUCKLEBERRY,43.2489,6.71483,8.5,21.2,20.0,30.0,True,,,,
PositionReport,15:04:32,341946001,LORAL,34.32515,32.45829,6.1,88.5,88.0,27.0,True,,,,
PositionReport,15:04:32,538007240,CHIOS SUNRISE,31.63864,31.7618,0.0,334.6,298.0,31.0,True,,,,
PositionReport,15:04:32,237046010,PORT OF SYROS,37.44017,24.94524,0.0,231.9,511.0,30.0,True,,,,
PositionReport,15:04:32,247465100,NAVE ARINGHIERI,43.54866,10.30041,0.0,151.1,511.0,30.0,True,,,,
PositionReport,15:04:32,352709000,KOBE,36.72092,34.71357,0.0,348.0,205.0,31.0,True,,,,
PositionReport,15:04:32,565936000,MAERSK JABAL,31.78996,32.63085,3.3,91.5,44.0,29.0,True,,,,
PositionReport,15:04:32,235074573,STENA FORTH,31.67733,33.29983,0.1,67.0,310.0,29.0,True,,,,
StandardClassBPositionReport,15:04:32,234845000,S/Y ALEJANDRA,39.55982,2.62886,0.1,145.5,511.0,30.0,True,,,,
StandardClassBPositionReport,15:04:32,247225520,,41.3851,2.20134,0.0,360.0,511.0,31.0,True,,,,
StaticDataReport,15:04:32,2386190,AIS RS OSORCICA,44.66506,14.36641,,,,,True,,,,
ShipStaticData,15:04:32,636023257,SEA FIGHTER,45.55716,13.72172,,,,,True,5LMU6,ESCAR,70.0,"{'A': 0, 'B': 0, 'C': 0, 'D': 0}"
PositionReport,15:04:32,240745700,APOLLON,38.25171,21.73565,0.0,71.0,71.0,60.0,True,,,,
StaticDataReport,15:04:32,319110100,MOONLIGHT,37.93533,23.68048,,,,,True,,,,
StaticDataReport,15:04:32,261003979,A4A,43.22872,6.66636,,,,,True,,,,
ShipStaticData,15:04:32,319883000,ARIELA,44.41627,8.83824,,,,,True,ZGBD3,GENOVA@@@@@@@@@@@@,37.0,"{'A': 21, 'B': 34, 'C': 2, 'D': 7}"
DataLinkManagementMessage,15:04:32,2275440,,42.23808,8.62114,,,,,True,,,,
PositionReport,15:04:33,271005006,MARMARIS EXPRESS,36.44502,28.23194,0.5,43.9,511.0,32.0,True,,,,
Interrogation,15:04:33,2010002,,41.33225,19.42405,,,,,True,,,,
BaseStationReport,15:04:33,2241116,SOLLUBE,43.37117,-2.76385,,,,,True,,,,
BaseStationReport,15:04:33,2070817,,42.30756,27.75846,,,,,True,,,,
BaseStationReport,15:04:33,2470074,MONTE SAN GREGORIO,37.56478,15.10375,,,,,True,,,,
PositionReport,15:04:33,271030016,TCSG UMUT,35.20533,34.1706,5.2,210.7,213.0,31.0,True,,,,
PositionReport,15:04:33,240406000,NIKOLAOS-EIRINI,36.47278,28.06404,7.5,92.9,511.0,31.0,True,,,,
PositionReport,15:04:33,237808200,PHIVOS,37.90417,23.587,14.7,217.0,511.0,29.0,True,,,,
PositionReport,15:04:33,636021694,ECE S,39.36299,1.8409,8.4,294.5,294.0,30.0,True,,,,
PositionReport,15:04:33,247046700,STELIO MONTOMOLI,43.55033,10.29617,7.4,288.0,284.0,30.0,True,,,,
PositionReport,15:04:33,636017036,LAOURA,36.08261,-0.59419,0.0,95.0,332.0,60.0,True,,,,
PositionReport,15:04:33,247415500,NEREIDE,40.74703,13.94197,7.3,31.3,511.0,31.0,True,,,,
PositionReport,15:04:33,215443000,MA,40.41491,4.21497,16.9,213.9,213.0,29.0,True,,,,
PositionReport,15:04:33,620303000,DARLA,36.88388,2.94951,0.0,31.0,28.0,60.0,True,,,,
PositionReport,15:04:33,538011629,CSS BOTAN,37.95304,24.57691,8.2,203.0,199.0,60.0,True,,,,
StandardClassBPositionReport,15:04:33,218041110,LASH,39.54722,2.385,0.0,0.0,0.0,60.0,True,,,,
AidsToNavigationReport,15:04:33,992471077,,38.71255,13.19845,,,,60.0,True,,,6.0,"{'A': 1, 'B': 1, 'C': 1, 'D': 1}"
StaticDataReport,15:04:33,247325230,OCHO RIOS,44.30692,9.33887,,,,,True,,,,
StaticDataReport,15:04:33,211109770,ALDEBARAN,38.3598,21.41784,,,,,True,,,,
ShipStaticData,15:04:33,229728000,NO.9,43.69924,7.4497,,,,,True,9HA5571,VINTIMIGLIA,37.0,"{'A': 15, 'B': 25, 'C': 4, 'D': 4}"
StandardClassBPositionReport,15:04:33,240314800,ARIS,37.93198,23.68472,0.0,360.0,511.0,31.0,True,,,,
PositionReport,15:04:33,241904000,DIAS,38.02743,23.5956,0.4,251.1,108.0,29.0,True,,,,
StandardClassBPositionReport,15:04:33,256005193,GENIE OF THE LAMP,44.35112,8.56911,0.0,360.0,511.0,32.0,True,,,,
StandardClassBPositionReport,15:04:33,256004962,BEATI,39.55911,2.62956,0.0,360.0,276.0,32.0,True,,,,
StandardClassBPositionReport,15:04:34,227045120,,43.29922,5.29066,6.6,8.3,511.0,32.0,True,,,,
StandardClassBPositionReport,15:04:34,203245290,HAPPY DAY,37.90601,20.70649,0.0,0.0,0.0,60.0,True,,,,
PositionReport,15:04:34,538072245,ALAIA,37.93191,23.65081,0.0,326.7,324.0,31.0,True,,,,
StaticDataReport,15:04:34,232034834,COSIMA,34.66862,33.03971,,,,,True,,,,
StaticDataReport,15:04:34,247036930,SOFIA EVELINA,45.79487,13.56341,,,,,True,,,,
StaticDataReport,15:04:34,225993850,CATXITO,37.81991,-0.75598,,,,,True,,,,
StandardClassBPositionReport,15:04:34,227079020,,39.45914,2.26521,5.7,48.0,48.0,60.0,True,,,,
PositionReport,15:04:34,247257200,CORONA AUSTRALE,40.47904,17.21164,0.0,159.4,91.0,32.0,True,,,,
PositionReport,15:04:34,247445700,CRISTINA M,38.00972,12.51988,0.0,104.2,186.0,32.0,True,,,,
PositionReport,15:04:34,246808000,JIF OLOUS,44.39444,8.90123,7.6,320.2,319.0,31.0,True,,,,
PositionReport,15:04:34,375692000,DANCE SMARTLY,36.99508,27.65112,0.1,193.6,287.0,34.0,True,,,,
PositionReport,15:04:34,271053973,FURKAN,36.48349,28.02977,10.1,89.4,89.0,33.0,True,,,,
PositionReport,15:04:34,319066600,PANACEA,39.56232,2.62891,0.1,347.0,5.0,33.0,True,,,,
PositionReport,15:04:34,373178000,MSC DIVINA,37.25094,18.34902,19.6,286.3,286.0,31.0,True,,,,
PositionReport,15:04:34,225989401,TRADEMAR,41.34294,2.15861,0.0,118.1,227.0,31.0,True,,,,
PositionReport,15:04:34,212267000,CONTSHIP  IVY,39.43207,-0.32035,0.0,295.6,111.0,33.0,True,,,,
PositionReport,15:04:34,354123000,AQUARIUS ACE,38.04515,24.66688,17.2,205.0,204.0,60.0,True,,,,
AidsToNavigationReport,15:04:34,992241056,,39.18647,-0.21693,,,,0.0,True,,,5.0,"{'A': 0, 'B': 0, 'C': 0, 'D': 0}"
PositionReport,15:04:34,239532100,GEORGIOS,38.31457,21.78517,5.2,326.0,326.0,60.0,True,,,,
PositionReport,15:04:34,256359000,HISTRIA AGATA,41.76363,10.7773,11.5,310.5,312.0,31.0,True,,,,
BaseStationReport,15:04:34,2780201,SLAVNIK,45.53384,13.97535,,,,,True,,,,
ShipStaticData,15:04:34,215353000,FATSA,37.93926,23.66934,,,,,True,9HA5076,ATHENS MARINA,37.0,"{'A': 23, 'B': 15, 'C': 4, 'D': 4}"
BaseStationReport,15:04:34,2470081,SILVI MARINA,42.5625,14.0835,,,,,True,,,,
ShipStaticData,15:04:34,538071591,SS DELPHINE,43.32398,5.36012,,,,,True,V7A4655,MARSEILLE,37.0,"{'A': 35, 'B': 44, 'C': 6, 'D': 5}"
ShipStaticData,15:04:34,235862000,WHITE ROSE OF DRACHS,43.7236,7.41585,,,,,True,MEEW5,CAP D AIL,37.0,"{'A': 32, 'B': 33, 'C': 6, 'D': 6}"
StandardClassBPositionReport,15:04:35,228038830,MAMOURS 2,43.41273,6.78167,0.0,360.0,511.0,33.0,True,,,,
StandardClassBPositionReport,15:04:35,225996082,OLOKUM,38.33973,-0.48096,0.0,360.0,511.0,33.0,True,,,,
StandardClassBPositionReport,15:04:35,225986429,LEONORIS,36.5425,-4.61738,0.0,200.5,511.0,33.0,True,,,,
StandardClassBPositionReport,15:04:35,232061732,,36.70584,27.69534,7.2,26.0,511.0,34.0,True,,,,
StandardClassBPositionReport,15:04:35,232022326,GREY LADY,43.55596,7.13724,0.0,360.0,69.0,7.0,True,,,,
PositionReport,15:04:35,247273800,CRUISE EUROPA,41.16779,9.72587,24.6,185.5,186.0,32.0,True,,,,
StaticDataReport,15:04:35,232029298,WE DID IT,39.5379,2.41539,,,,,True,,,,
DataLinkManagementMessage,15:04:35,2386070,,44.771,14.78667,,,,,True,,,,
AidsToNavigationReport,15:04:35,992471079,,38.2235,13.31663,,,,60.0,True,,,6.0,"{'A': 1, 'B': 1, 'C': 1, 'D': 1}"
PositionReport,15:04:35,271051490,LIONFISH,36.8014,34.64562,0.0,286.7,87.0,33.0,True,,,,
PositionReport,15:04:35,636024136,GAS LISBON,41.38926,29.03956,0.8,198.9,277.0,34.0,True,,,,
PositionReport,15:04:35,247484300,MOBY LEGACY,43.04296,10.07754,22.7,20.6,19.0,32.0,True,,,,
BaseStationReport,15:04:35,2129930,,34.6425,32.6895,,,,,True,,,,
StandardClassBPositionReport,15:04:35,225999281,VALENTINA,42.20276,9.61083,6.6,174.4,168.0,31.0,True,,,,
StandardClassBPositionReport,15:04:35,225997956,MORGANA,37.74672,-0.74331,0.0,0.0,0.0,60.0,True,,,,
UnknownMessage,15:04:35,247521450,GIANBURRASCA I,44.40843,8.92654,,,,,,,,,
PositionReport,15:04:35,636024423,MSC JOHANNESBURG V,36.19389,-3.96971,15.0,263.6,265.0,35.0,True,,,,
PositionReport,15:04:35,352003211,CHARM LOONG,45.7382,13.63852,0.0,297.0,239.0,33.0,True,,,,
ShipStaticData,15:04:35,224032230,L'ARRECIFE,39.86398,-0.07014,,,,,True,EB4099,,30.0,"{'A': 7, 'B': 10, 'C': 2, 'D': 2}"
PositionReport,15:04:35,226247000,F/V J.M.CHRISTIAN 6,31.20752,32.33717,0.0,93.2,192.0,33.0,True,,,,
PositionReport,15:04:35,247047300,FAUNO,40.7626,13.95363,14.2,255.2,255.0,32.0,True,,,,
PositionReport,15:04:35,209166000,P&O KALYPSO,34.65254,33.01664,0.1,351.8,511.0,33.0,True,,,,
PositionReport,15:04:35,356056000,SIRIOS CEMENT II,43.69244,7.28821,0.0,0.0,16.0,33.0,True,,,,
PositionReport,15:04:35,224023970,DOMINGO,41.21408,1.73437,0.0,360.0,511.0,33.0,True,,,,
StandardClassBPositionReport,15:04:36,247389980,TTONE,42.72693,9.29819,6.4,186.3,511.0,33.0,True,,,,
StandardClassBPositionReport,15:04:36,247270280,,40.72798,14.32302,5.3,107.0,511.0,35.0,True,,,,
DataLinkManagementMessage,15:04:36,2129940,,34.65292,33.01308,,,,,True,,,,
DataLinkManagementMessage,15:04:36,2129940,,34.65292,33.01308,,,,,True,,,,
PositionReport,15:04:36,257937000,TINNO,37.9601,23.5758,0.0,0.0,511.0,35.0,True,,,,
PositionReport,15:04:36,667001567,ABALONE,41.64571,29.03296,9.6,182.5,180.0,35.0,True,,,,
StandardClassBPositionReport,15:04:36,224291220,LLEVANT BLAU,39.41234,-0.31701,1.4,184.9,511.0,6.0,True,,,,
PositionReport,15:04:36,247166700,DELFINO VERDE AS,45.62407,13.7544,8.4,328.0,511.0,33.0,True,,,,
BaseStationReport,15:04:36,2241115,JAIZQUIBEL,43.34398,-1.85689,,,,,True,,,,
ShipStaticData,15:04:36,228101600,F/V POSEIDON,44.7723,-1.27536,,,,,True,FPRL,,30.0,"{'A': 10, 'B': 6, 'C': 2, 'D': 2}"
